,NI,u
10457,0.0,2893
10458,0.0,6768
10459,0.0,12348
10460,0.0,14215
10461,0.0,9546
10462,0.0,13495
10463,0.0,5245
10464,0.0,6937
10465,0.0,9538
10466,0.0,9536
10467,0.0,9534
10468,0.0,14219
10469,0.0,13955
10470,0.0,7380
10471,0.0,14222
10472,0.0,11369
10473,0.0,9522
10474,0.0,9520
10475,0.0,13622
10476,0.0,9516
10477,0.0,5400
10478,0.0,10908
10479,0.0,14577
10480,0.0,6668
10481,0.0,9297
10482,0.0,12948
10483,0.0,9502
10484,0.0,14575
10485,0.0,1823
10486,0.0,13175
10487,0.0,14003
10488,0.0,9492
10489,0.0,5246
10490,0.0,10745
10491,0.0,5466
10492,0.0,13265
10493,0.0,11835
10494,0.0,5437
10495,0.0,9478
10496,0.0,9475
10497,0.0,5210
10498,0.0,9472
10499,0.0,4770
10500,0.0,3706
10501,0.0,3551
10502,0.0,6075
10503,0.0,3051
10504,0.0,1806
10505,0.0,9458
10506,0.0,12276
10507,0.0,14981
10508,0.0,9452
10509,0.0,13754
10510,0.0,9448
10511,0.0,9446
10512,0.0,5821
10513,0.0,10781
10514,0.0,2655
10515,0.0,3267
10516,0.0,9436
10517,0.0,3797
10518,0.0,9432
10519,0.0,6251
10520,0.0,9428
10521,0.0,12225
10522,0.0,7508
10523,0.0,10620
10524,0.0,4884
10525,0.0,6433
10526,0.0,9300
10527,0.0,15159
10528,0.0,11801
10529,0.0,2880
10530,0.0,10930
10531,0.0,13505
10532,0.0,7321
10533,0.0,14716
10534,0.0,13240
10535,0.0,9655
10536,0.0,11695
10537,0.0,7382
10538,0.0,2883
10539,0.0,7381
10540,0.0,5848
10541,0.0,13985
10542,0.0,14079
10543,0.0,13689
10544,0.0,13286
10545,0.0,13086
10546,0.0,11942
10547,0.0,3965
10548,0.0,2534
10549,0.0,12097
10550,0.0,14165
10551,0.0,14568
10552,0.0,2569
10553,0.0,6268
10554,0.0,3170
10555,0.0,7608
10556,0.0,9356
10557,0.0,9269
10558,0.0,12315
10559,0.0,13237
10560,0.0,13969
10561,0.0,9346
10562,0.0,9343
10563,0.0,9342
10564,0.0,14445
10565,0.0,8402
10566,0.0,13040
10567,0.0,6732
10568,0.0,8599
10569,0.0,3262
10570,0.0,5757
10571,0.0,11921
10572,0.0,9324
10573,0.0,9322
10574,0.0,10676
10575,0.0,13376
10576,0.0,9316
10577,0.0,9314
10578,0.0,9312
10579,0.0,7606
10580,0.0,6214
10581,0.0,6506
10582,0.0,9303
10583,0.0,10324
10584,0.0,8969
10585,0.0,9298
10586,0.0,9296
10587,0.0,3167
10588,0.0,14241
10589,0.0,10314
10590,0.0,9288
10591,0.0,11901
10592,0.0,12009
10593,0.0,14503
10594,0.0,9280
10595,0.0,9278
10596,0.0,3473
10597,0.0,14781
10598,0.0,13799
10599,0.0,9270
10600,0.0,9268
10601,0.0,15056
10602,0.0,9264
10603,0.0,7440
10604,0.0,6884
10605,0.0,15157
10606,0.0,9256
10607,0.0,9254
10608,0.0,7038
10609,0.0,9250
10610,0.0,9247
10611,0.0,9246
10612,0.0,9244
10613,0.0,3252
10614,0.0,13149
10615,0.0,13246
10616,0.0,9236
10617,0.0,5277
10618,0.0,9232
10619,0.0,8967
10620,0.0,9228
10621,0.0,6964
10622,0.0,9344
10623,0.0,12394
10624,0.0,2951
10625,0.0,11539
10626,0.0,9216
10627,0.0,2837
10628,0.0,11266
10629,0.0,14334
10630,0.0,7560
10631,0.0,4414
10632,0.0,14196
10633,0.0,9202
10634,0.0,14925
10635,0.0,14661
10636,0.0,12799
10637,0.0,14019
10638,0.0,13665
10639,0.0,9305
10640,0.0,5249
10641,0.0,3414
10642,0.0,5490
10643,0.0,11319
10644,0.0,7422
10645,0.0,2965
10646,0.0,9176
10647,0.0,14974
10648,0.0,14955
10649,0.0,9170
10650,0.0,9168
10651,0.0,3762
10652,0.0,9164
10653,0.0,14269
10654,0.0,9160
10655,0.0,6648
10656,0.0,7175
10657,0.0,6716
10658,0.0,9152
10659,0.0,3496
10660,0.0,1636
10661,0.0,13103
10662,0.0,12326
10663,0.0,9142
10664,0.0,12353
10665,0.0,12261
10666,0.0,9136
10667,0.0,12607
10668,0.0,13705
10669,0.0,9518
10670,0.0,9973
10671,0.0,4985
10672,0.0,14554
10673,0.0,3129
10674,0.0,10554
10675,0.0,6701
10676,0.0,13356
10677,0.0,9114
10678,0.0,9112
10679,0.0,13897
10680,0.0,9108
10681,0.0,13836
10682,0.0,6145
10683,0.0,12713
10684,0.0,6292
10685,0.0,3349
10686,0.0,9096
10687,0.0,3347
10688,0.0,6996
10689,0.0,5179
10690,0.0,9088
10691,0.0,9086
10692,0.0,13299
10693,0.0,12493
10694,0.0,14366
10695,0.0,9078
10696,0.0,12612
10697,0.0,6310
10698,0.0,9072
10699,0.0,9070
10700,0.0,9068
10701,0.0,9065
10702,0.0,9063
10703,0.0,5870
10704,0.0,9060
10705,0.0,9057
10706,0.0,9055
10707,0.0,7309
10708,0.0,13545
10709,0.0,6389
10710,0.0,11162
10711,0.0,6637
10712,0.0,14405
10713,0.0,7544
10714,0.0,5317
10715,0.0,13057
10716,0.0,6245
10717,0.0,9034
10718,0.0,9032
10719,0.0,4415
10720,0.0,13554
10721,0.0,14983
10722,0.0,6488
10723,0.0,7057
10724,0.0,10038
10725,0.0,9018
10726,0.0,9016
10727,0.0,12453
10728,0.0,13414
10729,0.0,5715
10730,0.0,9008
10731,0.0,448
10732,0.0,15145
10733,0.0,7551
10734,0.0,11029
10735,0.0,13229
10736,0.0,8996
10737,0.0,13337
10738,0.0,13621
10739,0.0,12939
10740,0.0,11103
10741,0.0,10754
10742,0.0,11624
10743,0.0,8982
10744,0.0,3454
10745,0.0,13081
10746,0.0,8976
10747,0.0,8973
10748,0.0,8971
10749,0.0,12699
10750,0.0,13284
10751,0.0,8966
10752,0.0,14523
10753,0.0,5434
10754,0.0,8959
10755,0.0,8958
10756,0.0,2944
10757,0.0,5489
10758,0.0,5402
10759,0.0,7047
10760,0.0,8948
10761,0.0,14161
10762,0.0,7389
10763,0.0,7573
10764,0.0,7347
10765,0.0,859
10766,0.0,14226
10767,0.0,1217
10768,0.0,6385
10769,0.0,12432
10770,0.0,12525
10771,0.0,3117
10772,0.0,5587
10773,0.0,4420
10774,0.0,5401
10775,0.0,7611
10776,0.0,14933
10777,0.0,8913
10778,0.0,8911
10779,0.0,9309
10780,0.0,1279
10781,0.0,8649
10782,0.0,8904
10783,0.0,8902
10784,0.0,7032
10785,0.0,11495
10786,0.0,8896
10787,0.0,5318
10788,0.0,3562
10789,0.0,13139
10790,0.0,14614
10791,0.0,1621
10792,0.0,12557
10793,0.0,12372
10794,0.0,11799
10795,0.0,12927
10796,0.0,5549
10797,0.0,358
10798,0.0,13470
10799,0.0,14095
10800,0.0,7409
10801,0.0,7026
10802,0.0,14183
10803,0.0,3048
10804,0.0,8860
10805,0.0,3662
10806,0.0,6769
10807,0.0,6263
10808,0.0,12155
10809,0.0,7017
10810,0.0,8847
10811,0.0,1718
10812,0.0,14007
10813,0.0,8842
10814,0.0,8839
10815,0.0,1512
10816,0.0,8835
10817,0.0,8834
10818,0.0,6871
10819,0.0,8830
10820,0.0,12412
10821,0.0,12698
10822,0.0,11647
10823,0.0,14909
10824,0.0,11215
10825,0.0,4421
10826,0.0,5043
10827,0.0,8814
10828,0.0,8812
10829,0.0,11211
10830,0.0,3205
10831,0.0,13012
10832,0.0,12743
10833,0.0,12923
10834,0.0,8800
10835,0.0,14960
10836,0.0,8796
10837,0.0,4984
10838,0.0,8792
10839,0.0,1527
10840,0.0,3716
10841,0.0,5573
10842,0.0,8784
10843,0.0,14481
10844,0.0,12076
10845,0.0,10599
10846,0.0,5424
10847,0.0,13571
10848,0.0,11755
10849,0.0,12452
10850,0.0,12737
10851,0.0,11247
10852,0.0,2993
10853,0.0,4325
10854,0.0,6247
10855,0.0,3233
10856,0.0,4899
10857,0.0,11737
10858,0.0,6363
10859,0.0,11476
10860,0.0,6016
10861,0.0,3086
10862,0.0,3106
10863,0.0,7502
10864,0.0,14185
10865,0.0,8738
10866,0.0,2934
10867,0.0,6109
10868,0.0,2715
10869,0.0,8730
10870,0.0,8727
10871,0.0,427
10872,0.0,8723
10873,0.0,8722
10874,0.0,8720
10875,0.0,10343
10876,0.0,10499
10877,0.0,14625
10878,0.0,8712
10879,0.0,6934
10880,0.0,3406
10881,0.0,12449
10882,0.0,8704
10883,0.0,10313
10884,0.0,13148
10885,0.0,8698
10886,0.0,8696
10887,0.0,5638
10888,0.0,3712
10889,0.0,6527
10890,0.0,12415
10891,0.0,14073
10892,0.0,8684
10893,0.0,3087
10894,0.0,8679
10895,0.0,5884
10896,0.0,6326
10897,0.0,5919
10898,0.0,8672
10899,0.0,9801
10900,0.0,8668
10901,0.0,9748
10902,0.0,3413
10903,0.0,12750
10904,0.0,4759
10905,0.0,552
10906,0.0,9524
10907,0.0,8654
10908,0.0,15174
10909,0.0,8650
10910,0.0,472
10911,0.0,7614
10912,0.0,8644
10913,0.0,11325
10914,0.0,7011
10915,0.0,3452
10916,0.0,15169
10917,0.0,14787
10918,0.0,11481
10919,0.0,6793
10920,0.0,3411
10921,0.0,3171
10922,0.0,8624
10923,0.0,14256
10924,0.0,13652
10925,0.0,6672
10926,0.0,14147
10927,0.0,1899
10928,0.0,3623
10929,0.0,8610
10930,0.0,3592
10931,0.0,1712
10932,0.0,14609
10933,0.0,5818
10934,0.0,11645
10935,0.0,8598
10936,0.0,8596
10937,0.0,13247
10938,0.0,8592
10939,0.0,15097
10940,0.0,8588
10941,0.0,10515
10942,0.0,8584
10943,0.0,5923
10944,0.0,8580
10945,0.0,3568
10946,0.0,5814
10947,0.0,14545
10948,0.0,3465
10949,0.0,6422
10950,0.0,8568
10951,0.0,6624
10952,0.0,13391
10953,0.0,11853
10954,0.0,3053
10955,0.0,5175
10956,0.0,11852
10957,0.0,13521
10958,0.0,3101
10959,0.0,7521
10960,0.0,12828
10961,0.0,8546
10962,0.0,8544
10963,0.0,8542
10964,0.0,8540
10965,0.0,9992
10966,0.0,3165
10967,0.0,13510
10968,0.0,10146
10969,0.0,10641
10970,0.0,5724
10971,0.0,6053
10972,0.0,15095
10973,0.0,1461
10974,0.0,6129
10975,0.0,1201
10976,0.0,8516
10977,0.0,11260
10978,0.0,13482
10979,0.0,6320
10980,0.0,14071
10981,0.0,5431
10982,0.0,9751
10983,0.0,11692
10984,0.0,5026
10985,0.0,10351
10986,0.0,5044
10987,0.0,4226
10988,0.0,2402
10989,0.0,6300
10990,0.0,8488
10991,0.0,8485
10992,0.0,8483
10993,0.0,8481
10994,0.0,8479
10995,0.0,8478
10996,0.0,8476
10997,0.0,11839
10998,0.0,6472
10999,0.0,8470
11000,0.0,8468
11001,0.0,12709
11002,0.0,6207
11003,0.0,5743
11004,0.0,12214
11005,0.0,12742
11006,0.0,14765
11007,0.0,1721
11008,0.0,6534
11009,0.0,2752
11010,0.0,1536
11011,0.0,7061
11012,0.0,8444
11013,0.0,8442
11014,0.0,11425
11015,0.0,8437
11016,0.0,8435
11017,0.0,13357
11018,0.0,12036
11019,0.0,8430
11020,0.0,7260
11021,0.0,8426
11022,0.0,8424
11023,0.0,8421
11024,0.0,8419
11025,0.0,7131
11026,0.0,12463
11027,0.0,3189
11028,0.0,6423
11029,0.0,13962
11030,0.0,12375
11031,0.0,8406
11032,0.0,2844
11033,0.0,7419
11034,0.0,14881
11035,0.0,12551
11036,0.0,7330
11037,0.0,5704
11038,0.0,2797
11039,0.0,8390
11040,0.0,13227
11041,0.0,12629
11042,0.0,8383
11043,0.0,8382
11044,0.0,7023
11045,0.0,7410
11046,0.0,14812
11047,0.0,2792
11048,0.0,12473
11049,0.0,8965
11050,0.0,11151
11051,0.0,11107
11052,0.0,14831
11053,0.0,8362
11054,0.0,14562
11055,0.0,12206
11056,0.0,12528
11057,0.0,14752
11058,0.0,7557
11059,0.0,12966
11060,0.0,6332
11061,0.0,5010
11062,0.0,7505
11063,0.0,10156
11064,0.0,5427
11065,0.0,12745
11066,0.0,11517
11067,0.0,8334
11068,0.0,14840
11069,0.0,13787
11070,0.0,13486
11071,0.0,7066
11072,0.0,12126
11073,0.0,8923
11074,0.0,9302
11075,0.0,14347
11076,0.0,8041
11077,0.0,674
11078,0.0,14999
11079,0.0,14522
11080,0.0,14411
11081,0.0,14743
11082,0.0,7332
11083,0.0,14159
11084,0.0,11491
11085,0.0,13415
11086,0.0,14104
11087,0.0,14214
11088,0.0,13592
11089,0.0,12705
11090,0.0,10041
11091,0.0,3229
11092,0.0,14853
11093,0.0,10152
11094,0.0,12462
11095,0.0,5931
11096,0.0,14372
11097,0.0,6185
11098,0.0,3258
11099,0.0,11827
11100,0.0,1720
11101,0.0,8266
11102,0.0,12085
11103,0.0,5787
11104,0.0,6983
11105,0.0,9614
11106,0.0,11813
11107,0.0,5144
11108,0.0,13638
11109,0.0,12095
11110,0.0,7558
11111,0.0,8665
11112,0.0,12418
11113,0.0,10078
11114,0.0,10329
11115,0.0,6249
11116,0.0,9732
11117,0.0,8234
11118,0.0,2942
11119,0.0,8230
11120,0.0,14388
11121,0.0,12560
11122,0.0,3245
11123,0.0,8222
11124,0.0,8220
11125,0.0,5935
11126,0.0,13567
11127,0.0,8214
11128,0.0,8212
11129,0.0,11175
11130,0.0,11948
11131,0.0,14335
11132,0.0,13243
11133,0.0,8202
11134,0.0,2958
11135,0.0,8198
11136,0.0,7179
11137,0.0,12231
11138,0.0,8192
11139,0.0,8189
11140,0.0,8187
11141,0.0,11281
11142,0.0,8184
11143,0.0,5641
11144,0.0,7129
11145,0.0,8177
11146,0.0,8175
11147,0.0,8174
11148,0.0,12905
11149,0.0,2669
11150,0.0,1083
11151,0.0,12677
11152,0.0,11545
11153,0.0,8162
11154,0.0,3116
11155,0.0,11283
11156,0.0,7507
11157,0.0,12477
11158,0.0,10185
11159,0.0,14745
11160,0.0,12087
11161,0.0,6439
11162,0.0,5184
11163,0.0,13373
11164,0.0,8140
11165,0.0,11932
11166,0.0,691
11167,0.0,14833
11168,0.0,3424
11169,0.0,5759
11170,0.0,935
11171,0.0,6377
11172,0.0,8124
11173,0.0,13133
11174,0.0,8120
11175,0.0,12725
11176,0.0,8116
11177,0.0,8114
11178,0.0,8112
11179,0.0,8110
11180,0.0,5908
11181,0.0,6857
11182,0.0,3088
11183,0.0,8102
11184,0.0,8100
11185,0.0,7530
11186,0.0,8096
11187,0.0,14272
11188,0.0,8092
11189,0.0,11931
11190,0.0,8087
11191,0.0,13113
11192,0.0,7607
11193,0.0,12266
11194,0.0,13137
11195,0.0,3084
11196,0.0,8076
11197,0.0,5685
11198,0.0,12552
11199,0.0,13114
11200,0.0,8068
11201,0.0,8065
11202,0.0,8063
11203,0.0,8062
11204,0.0,8060
11205,0.0,8058
11206,0.0,8056
11207,0.0,1607
11208,0.0,12879
11209,0.0,14447
11210,0.0,6063
11211,0.0,14247
11212,0.0,11609
11213,0.0,5334
11214,0.0,5752
11215,0.0,13620
11216,0.0,11807
11217,0.0,13045
11218,0.0,3032
11219,0.0,8685
11220,0.0,1227
11221,0.0,9782
11222,0.0,6971
11223,0.0,6738
11224,0.0,8020
11225,0.0,8018
11226,0.0,12389
11227,0.0,8013
11228,0.0,8011
11229,0.0,3288
11230,0.0,14267
11231,0.0,13767
11232,0.0,8004
11233,0.0,5803
11234,0.0,5886
11235,0.0,7998
11236,0.0,1705
11237,0.0,11200
11238,0.0,13660
11239,0.0,7990
11240,0.0,7482
11241,0.0,14000
11242,0.0,12788
11243,0.0,10681
11244,0.0,7980
11245,0.0,5841
11246,0.0,7976
11247,0.0,3144
11248,0.0,12003
11249,0.0,11816
11250,0.0,12659
11251,0.0,10366
11252,0.0,7964
11253,0.0,11786
11254,0.0,7960
11255,0.0,14133
11256,0.0,1582
11257,0.0,14560
11258,0.0,6968
11259,0.0,13335
11260,0.0,7947
11261,0.0,7945
11262,0.0,7943
11263,0.0,10095
11264,0.0,13512
11265,0.0,14478
11266,0.0,13995
11267,0.0,7934
11268,0.0,12534
11269,0.0,6065
11270,0.0,7045
11271,0.0,12717
11272,0.0,3705
11273,0.0,6254
11274,0.0,7920
11275,0.0,3193
11276,0.0,7916
11277,0.0,7914
11278,0.0,7912
11279,0.0,5686
11280,0.0,12873
11281,0.0,732
11282,0.0,11509
11283,0.0,15134
11284,0.0,12235
11285,0.0,11398
11286,0.0,10269
11287,0.0,7894
11288,0.0,7205
11289,0.0,7890
11290,0.0,14673
11291,0.0,13915
11292,0.0,1752
11293,0.0,7511
11294,0.0,7880
11295,0.0,15029
11296,0.0,7876
11297,0.0,7874
11298,0.0,13821
11299,0.0,2330
11300,0.0,5429
11301,0.0,10667
11302,0.0,14975
11303,0.0,7862
11304,0.0,7859
11305,0.0,14289
11306,0.0,2948
11307,0.0,15161
11308,0.0,7852
11309,0.0,11849
11310,0.0,7848
11311,0.0,11727
11312,0.0,2902
11313,0.0,12461
11314,0.0,4848
11315,0.0,1085
11316,0.0,7029
11317,0.0,6240
11318,0.0,13264
11319,0.0,14557
11320,0.0,3275
11321,0.0,5508
11322,0.0,6975
11323,0.0,7523
11324,0.0,14591
11325,0.0,14699
11326,0.0,3645
11327,0.0,13519
11328,0.0,11546
11329,0.0,6066
11330,0.0,12718
11331,0.0,14526
11332,0.0,6193
11333,0.0,7802
11334,0.0,7800
11335,0.0,11122
11336,0.0,1563
11337,0.0,14873
11338,0.0,7792
11339,0.0,1709
11340,0.0,7788
11341,0.0,12337
11342,0.0,6119
11343,0.0,13725
11344,0.0,14139
11345,0.0,12022
11346,0.0,13525
11347,0.0,7774
11348,0.0,12357
11349,0.0,8858
11350,0.0,6645
11351,0.0,6729
11352,0.0,6323
11353,0.0,15035
11354,0.0,13461
11355,0.0,6970
11356,0.0,443
11357,0.0,10267
11358,0.0,5626
11359,0.0,11449
11360,0.0,7748
11361,0.0,5183
11362,0.0,7744
11363,0.0,15131
11364,0.0,6844
11365,0.0,7738
11366,0.0,3648
11367,0.0,7127
11368,0.0,7732
11369,0.0,3400
11370,0.0,728
11371,0.0,1255
11372,0.0,5412
11373,0.0,7722
11374,0.0,13201
11375,0.0,5698
11376,0.0,7716
11377,0.0,10001
11378,0.0,5753
11379,0.0,14166
11380,0.0,2750
11381,0.0,7705
11382,0.0,7703
11383,0.0,6756
11384,0.0,7700
11385,0.0,9621
11386,0.0,5084
11387,0.0,10266
11388,0.0,7692
11389,0.0,7690
11390,0.0,7688
11391,0.0,4037
11392,0.0,13350
11393,0.0,15227
11394,0.0,7680
11395,0.0,14888
11396,0.0,11729
11397,0.0,6519
11398,0.0,7672
11399,0.0,13564
11400,0.0,7667
11401,0.0,7666
11402,0.0,7664
11403,0.0,13587
11404,0.0,7660
11405,0.0,12829
11406,0.0,2999
11407,0.0,3316
11408,0.0,10573
11409,0.0,13872
11410,0.0,7648
11411,0.0,10689
11412,0.0,4238
11413,0.0,3769
11414,0.0,7567
11415,0.0,11855
11416,0.0,6299
11417,0.0,9387
11418,0.0,11288
11419,0.0,13959
11420,0.0,13098
11421,0.0,12674
11422,0.0,7624
11423,0.0,7230
11424,0.0,7619
11425,0.0,7617
11426,0.0,15231
11427,0.0,9125
11428,0.0,15226
11429,0.0,15222
11430,0.0,15218
11431,0.0,13090
11432,0.0,15210
11433,0.0,15206
11434,0.0,13131
11435,0.0,5135
11436,0.0,10432
11437,0.0,9832
11438,0.0,12558
11439,0.0,10693
11440,0.0,14028
11441,0.0,9626
11442,0.0,4348
11443,0.0,10048
11444,0.0,6378
11445,0.0,11157
11446,0.0,9835
11447,0.0,3368
11448,0.0,1862
11449,0.0,13366
11450,0.0,15138
11451,0.0,8082
11452,0.0,12891
11453,0.0,2812
11454,0.0,12165
11455,0.0,4914
11456,0.0,4917
11457,0.0,3172
11458,0.0,5025
11459,0.0,13184
11460,0.0,3369
11461,0.0,13859
11462,0.0,1595
11463,0.0,9838
11464,0.0,3725
11465,0.0,12964
11466,0.0,5533
11467,0.0,15070
11468,0.0,11587
11469,0.0,13601
11470,0.0,15058
11471,0.0,8700
11472,0.0,10434
11473,0.0,1839
11474,0.0,7014
11475,0.0,9999
11476,0.0,5522
11477,0.0,10431
11478,0.0,13162
11479,0.0,12240
11480,0.0,13619
11481,0.0,8099
11482,0.0,2671
11483,0.0,8480
11484,0.0,2120
11485,0.0,14998
11486,0.0,11191
11487,0.0,6931
11488,0.0,7487
11489,0.0,11812
11490,0.0,4563
11491,0.0,9545
11492,0.0,10517
11493,0.0,14966
11494,0.0,14962
11495,0.0,4661
11496,0.0,12806
11497,0.0,12732
11498,0.0,2855
11499,0.0,15006
11500,0.0,6486
11501,0.0,10574
11502,0.0,9131
11503,0.0,13136
11504,0.0,6490
11505,0.0,8859
11506,0.0,5339
11507,0.0,14057
11508,0.0,14906
11509,0.0,5535
11510,0.0,5534
11511,0.0,15024
11512,0.0,8701
11513,0.0,4814
11514,0.0,6033
11515,0.0,4235
11516,0.0,4242
11517,0.0,9779
11518,0.0,5836
11519,0.0,9783
11520,0.0,14858
11521,0.0,13427
11522,0.0,10007
11523,0.0,14846
11524,0.0,8109
11525,0.0,14083
11526,0.0,2438
11527,0.0,12001
11528,0.0,2546
11529,0.0,9135
11530,0.0,10263
11531,0.0,10150
11532,0.0,10430
11533,0.0,14806
11534,0.0,14802
11535,0.0,5536
11536,0.0,1502
11537,0.0,11663
11538,0.0,12232
11539,0.0,9389
11540,0.0,8113
11541,0.0,4524
11542,0.0,4056
11543,0.0,15050
11544,0.0,13700
11545,0.0,9841
11546,0.0,14754
11547,0.0,6773
11548,0.0,6763
11549,0.0,13927
11550,0.0,2609
11551,0.0,12514
11552,0.0,12106
11553,0.0,14726
11554,0.0,15042
11555,0.0,14893
11556,0.0,727
11557,0.0,9697
11558,0.0,790
11559,0.0,10423
11560,0.0,11741
11561,0.0,7183
11562,0.0,10442
11563,0.0,14607
11564,0.0,9144
11565,0.0,9146
11566,0.0,10265
11567,0.0,6257
11568,0.0,10939
11569,0.0,11124
11570,0.0,12741
11571,0.0,12903
11572,0.0,11542
11573,0.0,5348
11574,0.0,13763
11575,0.0,3525
11576,0.0,2539
11577,0.0,4695
11578,0.0,11884
11579,0.0,7504
11580,0.0,14618
11581,0.0,1336
11582,0.0,11958
11583,0.0,6255
11584,0.0,9813
11585,0.0,4921
11586,0.0,2845
11587,0.0,12532
11588,0.0,13509
11589,0.0,13429
11590,0.0,15148
11591,0.0,11126
11592,0.0,6253
11593,0.0,14489
11594,0.0,10884
11595,0.0,9849
11596,0.0,10418
11597,0.0,11603
11598,0.0,715
11599,0.0,10948
11600,0.0,7375
11601,0.0,15116
11602,0.0,3304
11603,0.0,14739
11604,0.0,2450
11605,0.0,11681
11606,0.0,14514
11607,0.0,14647
11608,0.0,2961
11609,0.0,14502
11610,0.0,10823
11611,0.0,9847
11612,0.0,4574
11613,0.0,13387
11614,0.0,12770
11615,0.0,10368
11616,0.0,9623
11617,0.0,7187
11618,0.0,14466
11619,0.0,1605
11620,0.0,10668
11621,0.0,14049
11622,0.0,10529
11623,0.0,3630
11624,0.0,1249
11625,0.0,12079
11626,0.0,12325
11627,0.0,12720
11628,0.0,6855
11629,0.0,11725
11630,0.0,1321
11631,0.0,13669
11632,0.0,14410
11633,0.0,7156
11634,0.0,11453
11635,0.0,5887
11636,0.0,11459
11637,0.0,14390
11638,0.0,4850
11639,0.0,4923
11640,0.0,13724
11641,0.0,12393
11642,0.0,14370
11643,0.0,543
11644,0.0,7461
11645,0.0,2168
11646,0.0,14354
11647,0.0,3489
11648,0.0,11155
11649,0.0,12550
11650,0.0,1565
11651,0.0,15108
11652,0.0,2032
11653,0.0,10779
11654,0.0,14943
11655,0.0,9042
11656,0.0,703
11657,0.0,8710
11658,0.0,7318
11659,0.0,11204
11660,0.0,12995
11661,0.0,6177
11662,0.0,5670
11663,0.0,5267
11664,0.0,11615
11665,0.0,10375
11666,0.0,14274
11667,0.0,7421
11668,0.0,14266
11669,0.0,14262
11670,0.0,14258
11671,0.0,3154
11672,0.0,14249
11673,0.0,11205
11674,0.0,5475
11675,0.0,4072
11676,0.0,9669
11677,0.0,4248
11678,0.0,10615
11679,0.0,6733
11680,0.0,14137
11681,0.0,10164
11682,0.0,7177
11683,0.0,6054
11684,0.0,2850
11685,0.0,12955
11686,0.0,2778
11687,0.0,6592
11688,0.0,8711
11689,0.0,14941
11690,0.0,3006
11691,0.0,11819
11692,0.0,5944
11693,0.0,12738
11694,0.0,11160
11695,0.0,9855
11696,0.0,9858
11697,0.0,7311
11698,0.0,2782
11699,0.0,6386
11700,0.0,4068
11701,0.0,8151
11702,0.0,12842
11703,0.0,4078
11704,0.0,7509
11705,0.0,14118
11706,0.0,5289
11707,0.0,7433
11708,0.0,10377
11709,0.0,14486
11710,0.0,14442
11711,0.0,12992
11712,0.0,14090
11713,0.0,11149
11714,0.0,6489
11715,0.0,9401
11716,0.0,8716
11717,0.0,1613
11718,0.0,14066
11719,0.0,9400
11720,0.0,1468
11721,0.0,6060
11722,0.0,10103
11723,0.0,910
11724,0.0,3472
11725,0.0,14038
11726,0.0,7180
11727,0.0,9154
11728,0.0,2289
11729,0.0,1717
11730,0.0,5943
11731,0.0,5414
11732,0.0,2444
11733,0.0,12176
11734,0.0,7513
11735,0.0,5349
11736,0.0,12733
11737,0.0,5005
11738,0.0,5763
11739,0.0,6591
11740,0.0,12267
11741,0.0,903
11742,0.0,11989
11743,0.0,9399
11744,0.0,9159
11745,0.0,7208
11746,0.0,13435
11747,0.0,13535
11748,0.0,13616
11749,0.0,5620
11750,0.0,6055
11751,0.0,5185
11752,0.0,9704
11753,0.0,11202
11754,0.0,5537
11755,0.0,15151
11756,0.0,7028
11757,0.0,13910
11758,0.0,13002
11759,0.0,9854
11760,0.0,14395
11761,0.0,12803
11762,0.0,13890
11763,0.0,13885
11764,0.0,13881
11765,0.0,11887
11766,0.0,2952
11767,0.0,11795
11768,0.0,13866
11769,0.0,7277
11770,0.0,15011
11771,0.0,8981
11772,0.0,9402
11773,0.0,2822
11774,0.0,2816
11775,0.0,5807
11776,0.0,11739
11777,0.0,13830
11778,0.0,14175
11779,0.0,10703
11780,0.0,10382
11781,0.0,2547
11782,0.0,2612
11783,0.0,12253
11784,0.0,12823
11785,0.0,12645
11786,0.0,3104
11787,0.0,12269
11788,0.0,11222
11789,0.0,12651
11790,0.0,13778
11791,0.0,13920
11792,0.0,9406
11793,0.0,14220
11794,0.0,12480
11795,0.0,5833
11796,0.0,11815
11797,0.0,14321
11798,0.0,1674
11799,0.0,13742
11800,0.0,12135
11801,0.0,10855
11802,0.0,668
11803,0.0,4581
11804,0.0,13835
11805,0.0,5497
11806,0.0,7199
11807,0.0,12704
11808,0.0,12951
11809,0.0,13702
11810,0.0,13507
11811,0.0,12748
11812,0.0,5713
11813,0.0,3005
11814,0.0,2466
11815,0.0,4528
11816,0.0,9163
11817,0.0,11485
11818,0.0,565
11819,0.0,13662
11820,0.0,14924
11821,0.0,13654
11822,0.0,13756
11823,0.0,10701
11824,0.0,5874
11825,0.0,10893
11826,0.0,11129
11827,0.0,12749
11828,0.0,8185
11829,0.0,11130
11830,0.0,9706
11831,0.0,1384
11832,0.0,9169
11833,0.0,14135
11834,0.0,14170
11835,0.0,9802
11836,0.0,9817
11837,0.0,1809
11838,0.0,11206
11839,0.0,5148
11840,0.0,14041
11841,0.0,2525
11842,0.0,3755
11843,0.0,8191
11844,0.0,13343
11845,0.0,11893
11846,0.0,9153
11847,0.0,4587
11848,0.0,9175
11849,0.0,9174
11850,0.0,11113
11851,0.0,5352
11852,0.0,5619
11853,0.0,7191
11854,0.0,10705
11855,0.0,7043
11856,0.0,13514
11857,0.0,12300
